id,SMILES
C11321,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O
C13681,COC1C(O)CC(=O)OC(C)C/C=C/C=C/C(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(C)=O)C(C)O2)C(N(C)C)C1O
C16311,CC(C)=CCCC(C)C1CCC2(C)CC3C(CCC3(C)O)/C(C)=C\CC12
C02718,COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(cc3C1C2)OCO4
C01066,CC(=O)SC(CCS)CCCCC(N)=O
C11982,CO/C=C/c1cc2c(cc1C(=O)O)OCO2
C08898,C/C=C(\C)C(=O)OC1C(C)C2(O)C(C=C(CO)CC3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(=O)CCCCCCCCC
C09122,C=C1C(=O)OC2C1CCC(C)C1(O)CCC(=O)C21C
C00975,N=C(N)NCCCC(=O)O
C11674,C=C(CC(=O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(C)C
C16113,N#Cc1ccc2c(c1)COC2(CCCCO)c1ccc(F)cc1
C06025,CC(CO)CCCC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C
C18609,CC(=N)NP(=S)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1
C21042,O=C1NC(c2c[nH]c3ccc(O)cc23)=C/C1=C1\C(=O)Nc2ccccc21
C16246,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1CCOC1O2
C20482,O=C(O)/C=C(/CCCC(=O)O)C(=O)O
C17847,Nc1ccc(S(=O)(=O)c2ccc(N)cc2S(N)(=O)=O)cc1
C09022,CC(C)=CCC/C(C)=C/Cc1cc2ccc(=O)oc2cc1O
C14337,CC1CC2(C)C(CCC3C4CCC(O)C4(C)CCC32)CC1=O
C06655,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
