Reactions	Rules
BENZOYLFORMATE-DECARBOXYLASE-RXN_reverse	rule0024
BENZYL-ALC-DEHYDROGENASE-RXN	rule0003
BENZYL-ALC-DEHYDROGENASE-RXN_reverse	rule0002
BENZYL-ALCOHOL-DEHYDROGENASE-RXN	rule0003
BENZYL-ALCOHOL-DEHYDROGENASE-RXN_reverse	rule0002
BETA-9-CYTOKININ-ALANINE-SYNTHASE-RXN	rule0122
BETA-9-CYTOKININ-ALANINE-SYNTHASE-RXN_reverse	rule0123
BETA-ALANOPINE-DEHYDROGENASE-RXN	rule0156
BETA-ALANOPINE-DEHYDROGENASE-RXN_reverse	rule0157
BETA-ALANYL-COA-AMMONIA-LYASE-RXN	rule0257
BETA-ALANYL-COA-AMMONIA-LYASE-RXN_reverse	rule0244
BETA-DIKETONE-HYDROLASE-RXN	rule0084
BETA-DIKETONE-HYDROLASE-RXN_reverse	rule0085
BETA-GLUCOSIDE-KINASE-RXN	rule0014
BETA-GLUCOSIDE-KINASE-RXN_reverse	rule0015
BETA-GLUCURONID-RXN	rule0007
BETA-GLUCURONID-RXN_reverse	rule0006
BETA-L-ARABINOSIDASE-RXN	rule0007
BETA-L-ARABINOSIDASE-RXN_reverse	rule0006
BETA-LYSINE-56-AMINOMUTASE-RXN	rule0028
BETA-LYSINE-56-AMINOMUTASE-RXN_reverse	rule0028
BETA-NITROACRYLATE-REDUCTASE-RXN	rule0027
BETA-NITROACRYLATE-REDUCTASE-RXN_reverse	rule0018
BETA-PHOSPHOGLUCOMUTASE-RXN	rule0129
BETA-PHOSPHOGLUCOMUTASE-RXN_reverse	rule0129
BETA-UREIDOPROPIONASE-RXN	rule0207
BETA-UREIDOPROPIONASE-RXN_reverse	rule0208
BETAGALACTOSID-RXN	rule0006
BETAGALACTOSID-RXN_reverse	rule0007
BILE-SALT-SULFOTRANSFERASE-RXN	rule0047
BILE-SALT-SULFOTRANSFERASE-RXN_reverse	rule0048
BILIVERDIN-REDUCTASE-RXN	rule0027
BILIVERDIN-REDUCTASE-RXN_reverse	rule0018
BIOCHANIN-A-REDUCTASE-RXN_reverse	rule0002
BIOTIN--COA-LIGASE-RXN	rule0038
BIOTIN--COA-LIGASE-RXN_reverse	rule0039
BIOTINIDASE-RXN	rule0055
BIOTINIDASE-RXN_reverse	rule0056
BIPHENYL-23-DIOL-12-DIOXYGENASE-RXN	rule0052
BIPHENYL-23-DIOL-12-DIOXYGENASE-RXN_reverse	rule0054
BIS2-ETHYLHEXYLPHTHALATE-ESTERASE-RXN	rule0006
BIS2-ETHYLHEXYLPHTHALATE-ESTERASE-RXN_reverse	rule0007
BIS5-ADENOSYL-TRIPHOSPHATASE-RXN	rule0124
BIS5-ADENOSYL-TRIPHOSPHATASE-RXN_reverse	rule0125
BISPHOSPHOGLYCERATE-MUTASE-RXN	rule0129
BISPHOSPHOGLYCERATE-MUTASE-RXN_reverse	rule0129
BLASTICIDIN-S-DEAMINASE-RXN	rule0100
BLASTICIDIN-S-DEAMINASE-RXN_reverse	rule0101
BRANCHED-CHAIN-FATTY-ACID-KINASE-RXN	rule0014
BRANCHED-CHAIN-FATTY-ACID-KINASE-RXN_reverse	rule0015
BRANCHED-CHAINAMINOTRANSFERILEU-RXN	rule0031
BRANCHED-CHAINAMINOTRANSFERILEU-RXN_reverse	rule0030
BRANCHED-CHAINAMINOTRANSFERLEU-RXN	rule0031
BRANCHED-CHAINAMINOTRANSFERLEU-RXN_reverse	rule0030
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	rule0030
BRANCHED-CHAINAMINOTRANSFERVAL-RXN_reverse	rule0031
BSDOSALCAL-RXN	rule0557
BSDOSALCAL-RXN_reverse	rule0558
BTUR2-RXN	rule0769
BTUR2-RXN_reverse	rule0770
BUTANAL-DEHYDROGENASE-RXN	rule0142
BUTANAL-DEHYDROGENASE-RXN_reverse	rule0143
BUTYRATE--COA-LIGASE-RXN	rule0038
BUTYRATE--COA-LIGASE-RXN_reverse	rule0039
BUTYRATE-KINASE-RXN	rule0014
BUTYRATE-KINASE-RXN_reverse	rule0015
C04718-C060066-AUTOTRANSFORMATION-RXN	rule0771
C04718-C060066-AUTOTRANSFORMATION-RXN_reverse	rule0772
CAFFEATE-34-DIOXYGENASE-RXN	rule0052
CAFFEATE-34-DIOXYGENASE-RXN_reverse	rule0054
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	rule0010
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN_reverse	rule0011
CARBONYL-REDUCTASE-NADPH-RXN	rule0003
CARBONYL-REDUCTASE-NADPH-RXN_reverse	rule0002
CARBOXY-CISCIS-MUCONATE-CYCLASE-RXN	rule0093
CARBOXY-CISCIS-MUCONATE-CYCLASE-RXN_reverse	rule0088
CARBOXY-OXOHEPT-ENEDIOATE-DECARBOXY-RXN	rule1051
CARBOXY-OXOHEPT-ENEDIOATE-DECARBOXY-RXN_reverse	rule1052
CARBOXYCYCLOHEXADIENYL-DEHYDRATASE-RXN	rule0574
CARBOXYCYCLOHEXADIENYL-DEHYDRATASE-RXN_reverse	rule0773
CARBOXYLESTERASE-RXN	rule0007
CARBOXYLESTERASE-RXN_reverse	rule0006
CARBOXYMETHYLENEBUTENOLIDASE-RXN	rule0189
CARBOXYMETHYLENEBUTENOLIDASE-RXN_reverse	rule0138
CARBOXYMETHYLHYDANTOINASE-RXN	rule0111
CARBOXYMETHYLHYDANTOINASE-RXN_reverse	rule0106
CARBOXYMETHYLOXYSUCCINATE-LYASE-RXN	rule0460
CARBOXYMETHYLOXYSUCCINATE-LYASE-RXN_reverse	rule0461
CARDIOLIPSYN-RXN	rule0029
CARDIOLIPSYN-RXN_reverse	rule0029
CARNDETRU-RXN	rule0020
CARNDETRU-RXN_reverse	rule0019
CARNITINAMIDASE-RXN	rule0055
CARNITINAMIDASE-RXN_reverse	rule0056
CARNITINE-3-DEHYDROGENASE-RXN	rule0003
CARNITINE-3-DEHYDROGENASE-RXN_reverse	rule0002
CARNITINE-DECARBOXYLASE-RXN	rule0023
CARNITINE-DECARBOXYLASE-RXN_reverse	rule0024
CARNITINE-O-ACETYLTRANSFERASE-RXN	rule0061
CARNITINE-O-ACETYLTRANSFERASE-RXN_reverse	rule0062
CARNITINE-O-OCTANOYLTRANSFERASE-RXN	rule0021
CARNITINE-O-OCTANOYLTRANSFERASE-RXN_reverse	rule0022
CARNITINE-O-PALMITOYLTRANSFERASE-RXN	rule0021
CARNITINE-O-PALMITOYLTRANSFERASE-RXN_reverse	rule0022
CARNOSINE-N-METHYLTRANSFERASE-RXN	rule0033
CARNOSINE-N-METHYLTRANSFERASE-RXN_reverse	rule0034
CARNOSINE-SYNTHASE-RXN	rule0049
CARNOSINE-SYNTHASE-RXN_reverse	rule0050
CARVEOL-DEHYDROGENASE-RXN	rule0003
CARVEOL-DEHYDROGENASE-RXN_reverse	rule0002
CASBENE-SYNTHASE-RXN	rule0396
CASBENE-SYNTHASE-RXN_reverse	rule0397
CATECHOL-12-DIOXYGENASE-RXN	rule0052
CATECHOL-12-DIOXYGENASE-RXN_reverse	rule0054
CATECHOL-2-3-DIOXYGENASE-RXN	rule0052
CATECHOL-2-3-DIOXYGENASE-RXN_reverse	rule0054
CATECHOL-23-DIOXYGENASE-RXN	rule0052
CATECHOL-23-DIOXYGENASE-RXN_reverse	rule0054
CATECHOL-O-METHYLTRANSFERASE-RXN	rule0010
CATECHOL-O-METHYLTRANSFERASE-RXN_reverse	rule0011
CDP-GLUCOSE-46-DEHYDRATASE-RXN	rule0070
CDP-GLUCOSE-46-DEHYDRATASE-RXN_reverse	rule0071
CDP-GLYCEROL-PYROPHOSPHATASE-RXN	rule0124
CDP-GLYCEROL-PYROPHOSPHATASE-RXN_reverse	rule0125
CDPDIGLYPYPHOSPHA-RXN	rule0124
CDPDIGLYPYPHOSPHA-RXN_reverse	rule0125
CDPDIGLYSYN-RXN	rule0037
CDPDIGLYSYN-RXN_reverse	rule0036
CELLOBIOSE-PHOSPHORYLASE-RXN	rule0097
CELLOBIOSE-PHOSPHORYLASE-RXN_reverse	rule0096
CEPHALOSPORIN-C-DEACETYLASE-RXN	rule0006
CEPHALOSPORIN-C-DEACETYLASE-RXN_reverse	rule0007
CEPHALOSPORIN-C-TRANSAMINASE-RXN	rule0065
CEPHALOSPORIN-C-TRANSAMINASE-RXN_reverse	rule0065
CERAMIDASE-RXN	rule0012
CERAMIDASE-RXN_reverse	rule0013
CERAMIDE-CHOLINEPHOSPHOTRANSFERASE-RXN	rule0029
CERAMIDE-CHOLINEPHOSPHOTRANSFERASE-RXN_reverse	rule0029
CERAMIDE-GLUCOSYLTRANSFERASE-RXN	rule0009
CERAMIDE-GLUCOSYLTRANSFERASE-RXN_reverse	rule0008
CERAMIDE-KINASE-RXN	rule0014
CERAMIDE-KINASE-RXN_reverse	rule0015
CETRAXATE-BENZYLESTERASE-RXN	rule0006
CETRAXATE-BENZYLESTERASE-RXN_reverse	rule0007
CHEBDEAMID-RXN	rule0056
CHEBDEAMID-RXN_reverse	rule0055
CHENODEOXYCHOLOYLTAURINE-HYDROLASE-RXN	rule0012
CHENODEOXYCHOLOYLTAURINE-HYDROLASE-RXN_reverse	rule0013
CHER-RXN	rule0010
CHER-RXN_reverse	rule0011
CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN	rule0061
CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN_reverse	rule0062
CHLORDECONE-REDUCTASE-RXN	rule0003
CHLORDECONE-REDUCTASE-RXN_reverse	rule0002
CHLOROBENDDH-RXN	rule0102
CHLOROBENDDH-RXN_reverse	rule0018
CHLOROCATDIOXY-RXN	rule0052
CHLOROCATDIOXY-RXN_reverse	rule0054
CHLOROGENATE-HYDROLASE-RXN	rule0006
CHLOROGENATE-HYDROLASE-RXN_reverse	rule0007
CHMS-DEHYDROGENASE-RXN	rule0026
CHMS-DEHYDROGENASE-RXN_reverse	rule0025
CHOLATE--COA-LIGASE-RXN	rule0038
CHOLATE--COA-LIGASE-RXN_reverse	rule0039
CHOLESTENONE-5-ALPHA-REDUCTASE-RXN	rule0027
CHOLESTENONE-5-ALPHA-REDUCTASE-RXN_reverse	rule0018
CHOLESTENONE-5-BETA-REDUCTASE-RXN	rule0027
CHOLESTENONE-5-BETA-REDUCTASE-RXN_reverse	rule0018
CHOLINE-KINASE-RXN	rule0014
CHOLINE-KINASE-RXN_reverse	rule0015
CHOLINE-O-ACETYLTRANSFERASE-RXN	rule0061
CHOLINE-O-ACETYLTRANSFERASE-RXN_reverse	rule0062
CHOLINE-OXIDASE-RXN	rule0078
CHOLINE-OXIDASE-RXN_reverse	rule0074
CHOLINE-OXIDASEII-RXN	rule0147
CHOLINE-OXIDASEII-RXN_reverse	rule0145
CHOLINE-SULFATASE-RXN	rule0128
CHOLINE-SULFATASE-RXN_reverse	rule0127
CHOLINE-SULFOTRANSFERASE-RXN	rule0047
CHOLINE-SULFOTRANSFERASE-RXN_reverse	rule0048
CHOLINESTERASE-RXN	rule0006
CHOLINESTERASE-RXN_reverse	rule0007
CHOLOYLGLYCINE-HYDROLASE-RXN	rule0012
CHOLOYLGLYCINE-HYDROLASE-RXN_reverse	rule0013
CHONDRO-4-SULFATASE-RXN	rule0127
CHONDRO-4-SULFATASE-RXN_reverse	rule0128
CHONDRO-6-SULFATASE-RXN	rule0127
CHONDRO-6-SULFATASE-RXN_reverse	rule0128
CHONDROITIN-4-SULFOTRANSFERASE-RXN	rule0047
CHONDROITIN-4-SULFOTRANSFERASE-RXN_reverse	rule0048
CHONDROITIN-6-SULFOTRANSFERASE-RXN	rule0047
CHONDROITIN-6-SULFOTRANSFERASE-RXN_reverse	rule0048
CHORPYRLY-RXN	rule0457
CHORPYRLY-RXN_reverse	rule0567
CINNAMATE-GLUCOSYLTRANSFERASE-RXN	rule0008
CINNAMATE-GLUCOSYLTRANSFERASE-RXN_reverse	rule0009
CINNAMOYL-COA-REDUCTASE-RXN	rule0142
CINNAMOYL-COA-REDUCTASE-RXN_reverse	rule0143
CINNAMYL-ALCOHOL-DEHYDROGENASE-RXN	rule0002
CINNAMYL-ALCOHOL-DEHYDROGENASE-RXN_reverse	rule0003
CISTRANON-RXN	rule0131
CISTRANON-RXN_reverse	rule0132
CITLY-RXN	rule0051
CITLY-RXN_reverse	rule0053
CITRAMALATE-COA-TRANSFERASE-RXN	rule0151
CITRAMALATE-COA-TRANSFERASE-RXN_reverse	rule0152
CITRAMALATE-LYASE-RXN	rule0051
CITRAMALATE-LYASE-RXN_reverse	rule0053
CITRAMALYL-COA-LYASE-RXN	rule0255
CITRAMALYL-COA-LYASE-RXN_reverse	rule0256
CITRATE--COA-LIGASE-RXN	rule0170
CITRATE--COA-LIGASE-RXN_reverse	rule0171
CITRULLINASE-RXN	rule0207
CITRULLINASE-RXN_reverse	rule0208
CITSYN-RXN	rule0136
CITSYN-RXN_reverse	rule0137
COA-GLUTATHIONE-REDUCTASE-NADPH-RXN	rule1053
COA-GLUTATHIONE-REDUCTASE-NADPH-RXN_reverse	rule1054
COBALADENOSYLTRANS-RXN_reverse	rule1055
COBALAMIN5PSYN-RXN	rule0774
COBALAMIN5PSYN-RXN_reverse	rule0775
COBALAMINSYN-RXN	rule0774
COBALAMINSYN-RXN_reverse	rule0775
COBINAMIDEKIN-RXN	rule0014
COBINAMIDEKIN-RXN_reverse	rule0015
COBINPGUANYLYLTRANS-RXN	rule0036
COBINPGUANYLYLTRANS-RXN_reverse	rule0037
COLCYD-RXN	rule0003
COLCYD-RXN_reverse	rule0002
COLUMBAMINE-OXIDASE-RXN	rule0575
COLUMBAMINE-OXIDASE-RXN_reverse	rule0576
CONIFERIN-BETA-GLUCOSIDASE-RXN	rule0006
CONIFERIN-BETA-GLUCOSIDASE-RXN_reverse	rule0007
CORTICOSTEROID-SIDE-CHAIN-ISOMERASE-RXN	rule0028
CORTICOSTEROID-SIDE-CHAIN-ISOMERASE-RXN_reverse	rule0028
CORTISOL-O-ACETYLTRANSFERASE-RXN	rule0061
CORTISOL-O-ACETYLTRANSFERASE-RXN_reverse	rule0062
CORTISOL-SULFOTRANSFERASE-RXN	rule0047
CORTISOL-SULFOTRANSFERASE-RXN_reverse	rule0048
CORTISONE-ALPHA-REDUCTASE-RXN	rule0027
CORTISONE-ALPHA-REDUCTASE-RXN_reverse	rule0018
CORTISONE-BETA-REDUCTASE-RXN	rule0027
CORTISONE-BETA-REDUCTASE-RXN_reverse	rule0018
COUMARATE-REDUCTASE-RXN	rule0018
COUMARATE-REDUCTASE-RXN_reverse	rule0027
CPM-KDOSYNTH-RXN	rule0037
CPM-KDOSYNTH-RXN_reverse	rule0036
CREATINASE-RXN	rule0158
CREATINASE-RXN_reverse	rule0159
CREATINE-KINASE-RXN	rule0223
CREATINE-KINASE-RXN_reverse	rule0224
CREATININASE-RXN	rule0111
CREATININASE-RXN_reverse	rule0106
CREATININE-DEAMINASE-RXN	rule0160
CREATININE-DEAMINASE-RXN_reverse	rule0161
CROTCOALIG-RXN	rule0059
CROTCOALIG-RXN_reverse	rule0060
CUCURBITACIN-DELTA-23-REDUCTASE-RXN	rule0027
CUCURBITACIN-DELTA-23-REDUCTASE-RXN_reverse	rule0018
CYANAMIDE-HYDRATASE-RXN	rule0240
CYANAMIDE-HYDRATASE-RXN_reverse	rule0241
CYCLAMATE-SULFOHYDROLASE-RXN	rule0776
CYCLAMATE-SULFOHYDROLASE-RXN_reverse	rule0777
CYCLOEUCALENOL-CYCLOISOMERASE-RXN	rule0185
CYCLOEUCALENOL-CYCLOISOMERASE-RXN_reverse	rule0198
CYCLOHEXADIENYL-DEHYDROGENASE-RXN	rule0398
CYCLOHEXADIENYL-DEHYDROGENASE-RXN_reverse	rule0399
CYCLOHEXANE-12-DIOL-DEHYDROGENASE-RXN	rule0003
CYCLOHEXANE-12-DIOL-DEHYDROGENASE-RXN_reverse	rule0002
CYCLOHEXANE-13-DIONE-HYDROLASE-RXN	rule0245
CYCLOHEXANE-13-DIONE-HYDROLASE-RXN_reverse	rule0246
CYCLOHEXANOL-DEHYDROGENASE-RXN	rule0003
CYCLOHEXANOL-DEHYDROGENASE-RXN_reverse	rule0002
CYCLOHEXANONE-MONOOXYGENASE-RXN	rule0082
CYCLOHEXANONE-MONOOXYGENASE-RXN_reverse	rule0083
CYCLOHEXYLAMINE-OXIDASE-RXN	rule0091
CYCLOHEXYLAMINE-OXIDASE-RXN_reverse	rule0092
CYCLOPENTANOL-DEHYDROGENASE-RXN	rule0002
CYCLOPENTANOL-DEHYDROGENASE-RXN_reverse	rule0003
CYCLOPENTANONE-MONOOXYGENASE-RXN	rule0082
CYCLOPENTANONE-MONOOXYGENASE-RXN_reverse	rule0083
CYCPHOSDIESTER-RXN	rule0032
CYCPHOSDIESTER-RXN_reverse	rule0035
CYDTER-RXN	rule0026
CYDTER-RXN_reverse	rule0025
CYSPH-RXN	rule0723
CYSPH-RXN_reverse	rule0722
CYSTATHIONASE-RXN	rule0089
CYSTATHIONASE-RXN_reverse	rule0090
CYSTATHIONINE-BETA-SYNTHASE-RXN	rule0089
CYSTATHIONINE-BETA-SYNTHASE-RXN_reverse	rule0090
CYSTAUR-RXN	rule0023
CYSTAUR-RXN_reverse	rule0024
CYSTEAMINE-DIOXYGENASE-RXN	rule0400
CYSTEAMINE-DIOXYGENASE-RXN_reverse	rule0401
CYSTEINE-AMINOTRANSFERASE-RXN	rule0031
CYSTEINE-AMINOTRANSFERASE-RXN_reverse	rule0030
CYSTEINE-CONJUGATE-TRANSAMINASE-RXN	rule0030
CYSTEINE-CONJUGATE-TRANSAMINASE-RXN_reverse	rule0031
CYSTEINE-DIOXYGENASE-RXN	rule0401
CYSTEINE-DIOXYGENASE-RXN_reverse	rule0400
CYSTINE-REDUCTASE-NADH-RXN	rule0294
CYSTINE-REDUCTASE-NADH-RXN_reverse	rule0293
CYTDEAM-RXN	rule0100
CYTDEAM-RXN_reverse	rule0101
CYTIDEAM-RXN	rule0100
CYTIDEAM-RXN_reverse	rule0101
CYTIDEAM2-RXN	rule0100
CYTIDEAM2-RXN_reverse	rule0101
CYTIDYLATE-CYCLASE-RXN	rule0568
CYTIDYLATE-CYCLASE-RXN_reverse	rule0569
CYTOKININ-7-BETA-GLUCOSYLTRANSFERASE-RXN	rule0162
CYTOKININ-7-BETA-GLUCOSYLTRANSFERASE-RXN_reverse	rule0163
D--TARTRATE-DEHYDRATASE-RXN	rule0070
D--TARTRATE-DEHYDRATASE-RXN_reverse	rule0071
D-ALANINE-AMINOTRANSFERASE-RXN	rule0065
D-ALANINE-AMINOTRANSFERASE-RXN_reverse	rule0065
D-ALANINE-GAMMA-GLUTAMYLTRANSFERASE-RXN	rule0298
D-ALANINE-GAMMA-GLUTAMYLTRANSFERASE-RXN_reverse	rule0299
D-ALANINE-HYDROXYMETHYLTRANSFERASE-RXN	rule0300
D-ALANINE-HYDROXYMETHYLTRANSFERASE-RXN_reverse	rule0301
D-AMINO-ACID-N-ACETYLTRANSFERASE-RXN	rule0041
D-AMINO-ACID-N-ACETYLTRANSFERASE-RXN_reverse	rule0042
D-AMINO-ACID-OXIDASE-RXN	rule0091
D-AMINO-ACID-OXIDASE-RXN_reverse	rule0092
D-ARABINITOL-4-DEHYDROGENASE-RXN	rule0003
D-ARABINITOL-4-DEHYDROGENASE-RXN_reverse	rule0002
D-ARABINOKINASE-RXN	rule0014
D-ARABINOKINASE-RXN_reverse	rule0015
D-ARABINONOLACTONASE-RXN	rule0032
D-ARABINONOLACTONASE-RXN_reverse	rule0035
D-ARABINOSE-1-DEHYDROGENASE-RXN	rule0002
D-ARABINOSE-1-DEHYDROGENASE-RXN_reverse	rule0003
D-ARGINASE-RXN	rule0158
D-ARGINASE-RXN_reverse	rule0159
D-ASPARTATE-OXIDASE-RXN	rule0091
D-ASPARTATE-OXIDASE-RXN_reverse	rule0092
D-FUCONATE-HYDRATASE-RXN	rule0020
D-FUCONATE-HYDRATASE-RXN_reverse	rule0019
D-GLUTAMATE-CYCLASE-RXN	rule0111
D-GLUTAMATE-CYCLASE-RXN_reverse	rule0106
D-GLUTAMATE-OXIDASE-RXN	rule0091
D-GLUTAMATE-OXIDASE-RXN_reverse	rule0092
D-GLUTAMINASE-RXN	rule0056
D-GLUTAMINASE-RXN_reverse	rule0055
D-GLUTAMYLTRANSFERASE-RXN	rule0299
D-GLUTAMYLTRANSFERASE-RXN_reverse	rule0298
D-IDITOL-2-DEHYDROGENASE-RXN	rule0003
D-IDITOL-2-DEHYDROGENASE-RXN_reverse	rule0002
D-LACTALDEHYDE-DEHYDROGENASE-RXN	rule0003
D-LACTALDEHYDE-DEHYDROGENASE-RXN_reverse	rule0002
D-LACTATE-2-SULFATASE-RXN	rule0127
D-LACTATE-2-SULFATASE-RXN_reverse	rule0128
D-LYSINE-56-AMINOMUTASE-RXN	rule0028
D-LYSINE-56-AMINOMUTASE-RXN_reverse	rule0028
D-LYSOPINE-DEHYDROGENASE-RXN	rule0156
D-LYSOPINE-DEHYDROGENASE-RXN_reverse	rule0157
D-LYXOSE-KETOL-ISOMERASE-RXN	rule0169
D-LYXOSE-KETOL-ISOMERASE-RXN_reverse	rule0168
D-PINITOL-DEHYDROGENASE-RXN	rule0002
D-PINITOL-DEHYDROGENASE-RXN_reverse	rule0003
D-PPENTOMUT-RXN	rule0129
D-PPENTOMUT-RXN_reverse	rule0129
D-RIBULOKIN-RXN	rule0014
D-RIBULOKIN-RXN_reverse	rule0015
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN	rule0002
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN_reverse	rule0003
D-TRYPTOPHAN-N-ACETYLTRANSFERASE-RXN	rule0041
D-TRYPTOPHAN-N-ACETYLTRANSFERASE-RXN_reverse	rule0042
D-TRYPTOPHAN-N-MALONYLTRANSFERASE-RXN	rule0075
D-TRYPTOPHAN-N-MALONYLTRANSFERASE-RXN_reverse	rule0076
D-XYLOSE-1-DEHYDROGENASE-NADP+-RXN	rule0002
D-XYLOSE-1-DEHYDROGENASE-NADP+-RXN_reverse	rule0003
D-XYLOSE-1-DEHYDROGENASE-RXN	rule0002
D-XYLOSE-1-DEHYDROGENASE-RXN_reverse	rule0003
D-XYLULOSE-REDUCTASE-RXN	rule0003
D-XYLULOSE-REDUCTASE-RXN_reverse	rule0002
DAHPSYN-RXN	rule1056
DAHPSYN-RXN_reverse	rule1057
DALADALALIG-RXN	rule0049
DALADALALIG-RXN_reverse	rule0050
DAPASYN-RXN	rule0065
DAPASYN-RXN_reverse	rule0065
DARAB5PISOM-RXN	rule0028
DARAB5PISOM-RXN_reverse	rule0028
DARABALDOL-RXN	rule0051
DARABALDOL-RXN_reverse	rule0053
DARABISOM-RXN	rule0169
DARABISOM-RXN_reverse	rule0168
DARABKIN-RXN	rule0014
DARABKIN-RXN_reverse	rule0015
DCARNCOALIG-RXN	rule0059
DCARNCOALIG-RXN_reverse	rule0060
DCMP-DEAMINASE-RXN	rule0100
DCMP-DEAMINASE-RXN_reverse	rule0101
DCTP-DEAM-RXN	rule0100
DCTP-DEAM-RXN_reverse	rule0101
DDT-DEHYDROCHLORINASE-RXN	rule0148
DDT-DEHYDROCHLORINASE-RXN_reverse	rule0139
DEHYDDEOXGALACTKIN-RXN	rule0014
DEHYDDEOXGALACTKIN-RXN_reverse	rule0015
DEHYDDEOXPHOSGALACT-ALDOL-RXN	rule0051
DEHYDDEOXPHOSGALACT-ALDOL-RXN_reverse	rule0053
DEHYDOGLUCONOKINASE-RXN	rule0014
DEHYDOGLUCONOKINASE-RXN_reverse	rule0015
DEHYDRO-L-GULONATE-DECARBOXYLASE-RXN	rule0023
DEHYDRO-L-GULONATE-DECARBOXYLASE-RXN_reverse	rule0024
DEMETHYLMACROCIN-O-METHYLTRANSFERASE-RXN	rule0010
DEMETHYLMACROCIN-O-METHYLTRANSFERASE-RXN_reverse	rule0011
DEOXYADENPHOSPHOR-RXN	rule0098
DEOXYADENPHOSPHOR-RXN_reverse	rule0099
DEOXYCYTIDYLATE-C-METHYLTRANSFERASE-RXN	rule0778
DEOXYCYTIDYLATE-C-METHYLTRANSFERASE-RXN_reverse	rule0779
DEOXYGLUCONOKIN-RXN	rule0014
DEOXYGLUCONOKIN-RXN_reverse	rule0015
DEOXYGUANPHOSPHOR-RXN	rule0098
DEOXYGUANPHOSPHOR-RXN_reverse	rule0099
DEOXYLIMONATE-A-RING-LACTONASE-RXN	rule0035
DEOXYLIMONATE-A-RING-LACTONASE-RXN_reverse	rule0032
DEOXYRIBOSE-P-ALD-RXN	rule0353
DEOXYRIBOSE-P-ALD-RXN_reverse	rule0354
DETHIOBIOTIN-SYN-RXN	rule1058
DETHIOBIOTIN-SYN-RXN_reverse	rule1059
DGTPTRIPHYDRO-RXN	rule0006
DGTPTRIPHYDRO-RXN_reverse	rule0007
DHBAMPLIG-RXN	rule0036
DHBAMPLIG-RXN_reverse	rule0037
DHBDEHYD-RXN	rule0102
DHBDEHYD-RXN_reverse	rule0018
DHDOGALDOL-RXN	rule0051
DHDOGALDOL-RXN_reverse	rule0053
DHHB-METHYLTRANSFER-RXN	rule0010
DHHB-METHYLTRANSFER-RXN_reverse	rule0011
DHLAXANAU-RXN	rule0183
DHLAXANAU-RXN_reverse	rule0184
DHLBXANAU-RXN	rule0183
DHLBXANAU-RXN_reverse	rule0184
DHS-PHOSPHATASE-RXN	rule0017
DHS-PHOSPHATASE-RXN_reverse	rule0016
DHSHIKIMATE-DEHYDRO-RXN	rule1060
DHSHIKIMATE-DEHYDRO-RXN_reverse	rule0464
DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	rule0021
DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN_reverse	rule0022
DIACYLGLYKIN-RXN	rule0014
DIACYLGLYKIN-RXN_reverse	rule0015
DIAMINOPIMDECARB-RXN	rule0023
DIAMINOPIMDECARB-RXN_reverse	rule0024
DIAMINOPIMELATE-DEHYDROGENASE-RXN	rule0166
DIAMINOPIMELATE-DEHYDROGENASE-RXN_reverse	rule0167
DICARBOXYLATE--COA-LIGASE-RXN	rule0038
DICARBOXYLATE--COA-LIGASE-RXN_reverse	rule0039
DICHCYCLO-RXN	rule0183
DICHCYCLO-RXN_reverse	rule0184
DIENELACHYDRO-RXN	rule0189
DIENELACHYDRO-RXN_reverse	rule0138
DIENOYLCOAREDUCT-RXN	rule0027
DIENOYLCOAREDUCT-RXN_reverse	rule0018
DIFRUCTOSE-ANHYDRIDE-SYNTHASE-RXN	rule0035
DIFRUCTOSE-ANHYDRIDE-SYNTHASE-RXN_reverse	rule0032
DIGLUCO-DOCOSANOATE-ACETYLATION-RXN	rule0061
DIGLUCO-DOCOSANOATE-ACETYLATION-RXN_reverse	rule0062
DIGLUCOACETYL-DOCOSANOATE-ACETYL-RXN	rule0061
DIGLUCOACETYL-DOCOSANOATE-ACETYL-RXN_reverse	rule0062
DIGLUCOACETYL-DOCOSANOATE-HYDROLYSIS-RXN	rule0006
DIGLUCOACETYL-DOCOSANOATE-HYDROLYSIS-RXN_reverse	rule0007
DIGLUCODIACETYL-DOCOSANOATE-LYSIS-RXN	rule0006
DIGLUCODIACETYL-DOCOSANOATE-LYSIS-RXN_reverse	rule0007
DIGUANIDINOBUTANASE-RXN	rule0158
DIGUANIDINOBUTANASE-RXN_reverse	rule0159
DIHYDLIPACETRANS-RXN	rule0465
DIHYDLIPACETRANS-RXN_reverse	rule0466
DIHYDROBUNOLOL-DEHYDROGENASE-RXN	rule0003
DIHYDROBUNOLOL-DEHYDROGENASE-RXN_reverse	rule0002
DIHYDROCOUMARIN-LIPASE-RXN	rule0032
DIHYDROCOUMARIN-LIPASE-RXN_reverse	rule0035
